brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,description
Chrysler,300M Base,2004,45000,Petrol,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,0,Yes,6000,Chrysler 300M Base Petrol 250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Gray exterior color: Gray Automatic car 2004
Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,169000,Diesel,360.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Automatic,White,Gray,0,Yes,19500,Chevrolet Silverado 2500 LT H/D Extended Cab Diesel 360.0HP 6.6L 8 Cylinder Engine Diesel Fuel Interior color: Gray exterior color: White Automatic car 2006
Mercedes-Benz,AMG C 63 S,2017,46000,Petrol,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,0,Yes,56000,Mercedes-Benz AMG C 63 S Petrol 503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Gray Automatic car 2017
Ferrari,488 Spider Base,2019,13900,Petrol,660.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,0,Yes,315000,Ferrari 488 Spider Base Petrol 660.0HP 3.9L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Red Automatic car 2019
Acura,TLX V6 Tech,2015,38000,Petrol,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,0,Yes,21900,Acura TLX V6 Tech Petrol 290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: White Automatic car 2015
Chevrolet,Corvette Z06,2006,42000,Petrol,505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel,Manual,Orange,Black,0,Yes,42000,Chevrolet Corvette Z06 Petrol 505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Orange Manual car 2006
Lexus,NX 350h Premium,2024,300,Hybrid,240.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,Black,Black,0,Yes,50999,Lexus NX 350h Premium Hybrid 240.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid Interior color: Black exterior color: Black Automatic car 2024
Mercedes-Benz,SLK-Class SLK 350,2008,120800,Petrol,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,0,Yes,13900,Mercedes-Benz SLK-Class SLK 350 Petrol 268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Red Automatic car 2008
Jeep,Wrangler Unlimited Sahara,2020,76313,Petrol,2.0L I4 16V GDI DOHC Turbo,Automatic,Hellayella Clearcoat,Black,0,Yes,35234,Jeep Wrangler Unlimited Sahara Petrol 2.0L I4 16V GDI DOHC Turbo Interior color: Black exterior color: Hellayella Clearcoat Automatic car 2020
Chevrolet,Silverado 1500 LT,2012,104000,Petrol,315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,Blue,Gray,1,Yes,16500,Chevrolet Silverado 1500 LT Petrol 315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability Interior color: Gray exterior color: Blue Automatic car 2012
Lexus,GX 460 Base,2010,97097,Petrol,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,1,Yes,22000,Lexus GX 460 Base Petrol 301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Red Automatic car 2010
Jeep,Wrangler Unlimited X,2008,136731,Petrol,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,Yellow,Gray,0,Yes,15900,Jeep Wrangler Unlimited X Petrol 202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel Interior color: Gray exterior color: Yellow Automatic car 2008
RAM,1500 Tradesman/Express,2017,40200,Petrol,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Gray,1,Yes,24000,RAM 1500 Tradesman/Express Petrol 395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel Interior color: Gray exterior color: Blue Automatic car 2017
Ford,Explorer ST,2021,39105,Petrol,3.0L V6 24V GDI DOHC Twin Turbo,Automatic,Black,–,0,Yes,44605,Ford Explorer ST Petrol 3.0L V6 24V GDI DOHC Twin Turbo Interior color: – exterior color: Black Automatic car 2021
Mercedes-Benz,G 550 4x4 Squared Base,2017,23567,Petrol,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,1,Yes,215000,Mercedes-Benz G 550 4x4 Squared Base Petrol 416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: White Automatic car 2017
BMW,M4 Competition,2021,12500,Petrol,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Blue,1,Yes,90000,BMW M4 Competition Petrol 503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel Interior color: Blue exterior color: Gray Automatic car 2021
Chevrolet,Colorado ZR2,2019,38900,Petrol,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,0,Yes,34700,Chevrolet Colorado ZR2 Petrol 308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: White Automatic car 2019
Lincoln,Navigator L Select,2016,84272,Petrol,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,1,Yes,25221,Lincoln Navigator L Select Petrol 380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Black Automatic car 2016
Mercedes-Benz,E-Class E 350,2016,58375,Petrol,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,0,Yes,24999,Mercedes-Benz E-Class E 350 Petrol 302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: White Automatic car 2016
Ford,Mustang Shelby GT500,2007,7346,Petrol,500.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Manual,Red,Black,0,Yes,40999,Ford Mustang Shelby GT500 Petrol 500.0HP 5.4L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Red Manual car 2007
Dodge,Charger SRT8,2008,98231,Petrol,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,1,Yes,15500,Dodge Charger SRT8 Petrol 425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Blue Automatic car 2008
Jaguar,XK Base,2007,56000,Petrol,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,0,Yes,18000,Jaguar XK Base Petrol 300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: White Automatic car 2007
Honda,Civic EX,2020,13935,Petrol,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Unknown,Gray,Black,0,Yes,26000,Honda Civic EX Petrol 174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Gray Unknown car 2020
Subaru,Impreza 2.0i,2019,30000,Petrol,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Unknown,Gray,Black,1,Yes,21250,Subaru Impreza 2.0i Petrol 152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Gray Unknown car 2019
Saab,9-3 Aero,2009,106000,Petrol,280.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,0,Yes,12950,Saab 9-3 Aero Petrol 280.0HP 2.8L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Red Automatic car 2009
BMW,650 Gran Coupe i xDrive,2014,82978,Petrol,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,White,0,Yes,18700,BMW 650 Gran Coupe i xDrive Petrol 445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel Interior color: White exterior color: Black Automatic car 2014
Jeep,Wrangler Unlimited Sport,2018,58500,Petrol,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,0,Yes,35000,Jeep Wrangler Unlimited Sport Petrol 285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Black Automatic car 2018
Ford,F-350 King Ranch,2015,92421,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,White,Brown,0,Yes,51900,Ford F-350 King Ranch Diesel 440.0HP 6.7L 8 Cylinder Engine Diesel Fuel Interior color: Brown exterior color: White Automatic car 2015
Mazda,CX-30 Preferred,2020,9927,Petrol,2.5L I4 16V GDI DOHC,Automatic,Snowflake White Pearl,Black,0,Yes,27518,Mazda CX-30 Preferred Petrol 2.5L I4 16V GDI DOHC Interior color: Black exterior color: Snowflake White Pearl Automatic car 2020
Jeep,Wrangler Sport,2000,122945,Petrol,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,Manual,Beige,Brown,0,Yes,13900,Jeep Wrangler Sport Petrol 181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel Interior color: Brown exterior color: Beige Manual car 2000
Lexus,RX 330 Base,2006,110250,Petrol,230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,0,Yes,11000,Lexus RX 330 Base Petrol 230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: White Automatic car 2006
INFINITI,QX56 Base,2011,103010,Petrol,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,0,Yes,13500,INFINITI QX56 Base Petrol 400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Black Automatic car 2011
Hyundai,Veloster Value Edition,2017,55359,Petrol,1.6L I4 16V GDI DOHC,Automatic,Ironman Silver,Black,0,No,15599,Hyundai Veloster Value Edition Petrol 1.6L I4 16V GDI DOHC Interior color: Black exterior color: Ironman Silver Automatic car 2017
Chevrolet,Silverado 1500 LT Extended Cab,2002,118500,Petrol,285.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,1,Yes,5900,Chevrolet Silverado 1500 LT Extended Cab Petrol 285.0HP 5.3L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Silver Automatic car 2002
Rivian,R1S Launch Edition,2022,7800,Unknown,835.0HP Electric Motor Electric Fuel System,Automatic,Green,Black,0,Yes,92500,Rivian R1S Launch Edition Unknown 835.0HP Electric Motor Electric Fuel System Interior color: Black exterior color: Green Automatic car 2022
Land,Rover Range Rover HSE SWB,2020,41500,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Gray,Gray,0,Yes,68000,Land Rover Range Rover HSE SWB Hybrid 395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid Interior color: Gray exterior color: Gray Automatic car 2020
BMW,M4 Base,2020,28000,Petrol,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,White,0,Yes,59900,BMW M4 Base Petrol 425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel Interior color: White exterior color: White Automatic car 2020
Mercedes-Benz,E-Class E 350,2014,53500,Petrol,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,0,Yes,24500,Mercedes-Benz E-Class E 350 Petrol 302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Brown exterior color: Black Automatic car 2014
Honda,Accord Hybrid Base,2021,33523,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic,Lunar Silver Metallic,Gray,0,No,28748,Honda Accord Hybrid Base Hybrid 2.0L I4 16V MPFI DOHC Hybrid Interior color: Gray exterior color: Lunar Silver Metallic Automatic car 2021
Toyota,Prius v Three,2016,86300,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,Gray,Black,1,Yes,18000,Toyota Prius v Three Hybrid 134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid Interior color: Black exterior color: Gray Automatic car 2016
Subaru,WRX Premium,2022,7738,Petrol,271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,Orange,Black,1,Yes,33000,Subaru WRX Premium Petrol 271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Orange Automatic car 2022
Bentley,Bentayga Speed,2020,22001,Petrol,6.0L W12 48V PDI DOHC Twin Turbo,Automatic,Beluga Black,Hotspur Hide,0,Yes,173995,Bentley Bentayga Speed Petrol 6.0L W12 48V PDI DOHC Twin Turbo Interior color: Hotspur Hide exterior color: Beluga Black Automatic car 2020
Ford,Explorer ST,2022,14361,Petrol,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,0,Yes,51500,Ford Explorer ST Petrol 400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Black Automatic car 2022
Chevrolet,Suburban LT,2016,98000,Petrol,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Unknown,Gray,Gray,1,Yes,30000,Chevrolet Suburban LT Petrol 355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability Interior color: Gray exterior color: Gray Unknown car 2016
Chevrolet,Silverado 1500 Limited Custom,2022,30455,Petrol,2.7 Liter DOHC Turbo,Automatic,Summit White,Jet Black,0,No,37698,Chevrolet Silverado 1500 Limited Custom Petrol 2.7 Liter DOHC Turbo Interior color: Jet Black exterior color: Summit White Automatic car 2022
Ford,Explorer Platinum,2020,64552,Petrol,3.0L V6 24V GDI DOHC Twin Turbo,Automatic,Iconic Silver Metallic,Ebony,1,Yes,36750,Ford Explorer Platinum Petrol 3.0L V6 24V GDI DOHC Twin Turbo Interior color: Ebony exterior color: Iconic Silver Metallic Automatic car 2020
Lexus,RX 350 Base,2017,103866,Petrol,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Beige,Beige,1,Yes,24700,Lexus RX 350 Base Petrol 295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Beige Automatic car 2017
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,35650,Petrol,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,1,Yes,57999,Land Rover Range Rover 3.0L V6 Supercharged HSE Petrol 380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Black Automatic car 2019
Ford,Explorer Platinum,2021,64957,Petrol,3.0L V6 24V GDI DOHC Twin Turbo,Automatic,Black,Light Slate,0,Yes,39979,Ford Explorer Platinum Petrol 3.0L V6 24V GDI DOHC Twin Turbo Interior color: Light Slate exterior color: Black Automatic car 2021
Dodge,Challenger SRT8 392,2012,33700,Unknown,–,Manual,Black,Black,0,Yes,33500,Dodge Challenger SRT8 392 Unknown – Interior color: Black exterior color: Black Manual car 2012
Chevrolet,Equinox 2LT,2012,96653,Petrol,264.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,1,Yes,7500,Chevrolet Equinox 2LT Petrol 264.0HP 3.0L V6 Cylinder Engine Gasoline Fuel Interior color: Brown exterior color: Black Automatic car 2012
Dodge,Challenger SXT,2022,29500,Petrol,303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,0,Yes,31000,Dodge Challenger SXT Petrol 303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Gray Automatic car 2022
Porsche,911 Carrera,2021,7400,Petrol,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,0,No,116999,Porsche 911 Carrera Petrol 379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Red Automatic car 2021
Volvo,XC70 T6 Platinum,2012,69000,Petrol,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,1,Yes,15900,Volvo XC70 T6 Platinum Petrol 300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Silver Automatic car 2012
Lexus,GX 470 Base,2005,198000,Petrol,270.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,1,Yes,15500,Lexus GX 470 Base Petrol 270.0HP 4.7L 8 Cylinder Engine Gasoline Fuel Interior color: Gray exterior color: Gray Automatic car 2005
Porsche,911 Carrera GTS,2015,23600,Petrol,430.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Red,Black,0,Yes,132900,Porsche 911 Carrera GTS Petrol 430.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Red Manual car 2015
Volvo,XC70 3.2,2008,170000,Petrol,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,0,Yes,7000,Volvo XC70 3.2 Petrol 235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: White Automatic car 2008
Nissan,350Z NISMO,2008,76500,Petrol,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Manual,Silver,Red,1,Yes,28000,Nissan 350Z NISMO Petrol 306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Red exterior color: Silver Manual car 2008
Porsche,911 Turbo,2007,73500,Petrol,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,0,Yes,75499,Porsche 911 Turbo Petrol 480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Black Automatic car 2007
Land,Rover Range Rover SWB,2020,29000,Hybrid,355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Black,Black,0,Yes,70000,Land Rover Range Rover SWB Hybrid 355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid Interior color: Black exterior color: Black Automatic car 2020
Porsche,Cayenne E-Hybrid S Platinum Edition,2017,69404,Hybrid,416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas,Automatic,Black,Beige,1,Yes,29500,Porsche Cayenne E-Hybrid S Platinum Edition Hybrid 416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas Interior color: Beige exterior color: Black Automatic car 2017
Lexus,IS 350 Base,2007,103000,Petrol,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,1,Yes,12900,Lexus IS 350 Base Petrol 306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Red Automatic car 2007
Porsche,Macan S,2015,70500,Petrol,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,1,Yes,26500,Porsche Macan S Petrol 340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Silver Automatic car 2015
Land,Rover Range Rover 5.0L Supercharged,2016,64000,Petrol,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,White,0,Yes,36995,Land Rover Range Rover 5.0L Supercharged Petrol 510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel Interior color: White exterior color: White Automatic car 2016
GMC,Savana 2500 Work Van,2018,63460,Petrol,341.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,Automatic,White,Beige,0,Yes,33000,GMC Savana 2500 Work Van Petrol 341.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability Interior color: Beige exterior color: White Automatic car 2018
Toyota,4Runner SR5,2018,32199,Petrol,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,0,Yes,35500,Toyota 4Runner SR5 Petrol 270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Silver Automatic car 2018
Hyundai,Palisade SEL,2020,69487,Petrol,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,0,Yes,32000,Hyundai Palisade SEL Petrol 291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: White Automatic car 2020
GMC,Sierra 2500 Denali,2015,86000,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Automatic,Gray,Brown,0,Yes,49000,GMC Sierra 2500 Denali Diesel 397.0HP 6.6L 8 Cylinder Engine Diesel Fuel Interior color: Brown exterior color: Gray Automatic car 2015
Genesis,GV70 3.5T Sport,2022,8730,Petrol,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Alta White,Red,0,No,48219,Genesis GV70 3.5T Sport Petrol 3.5L V6 24V PDI DOHC Twin Turbo Interior color: Red exterior color: Alta White Automatic car 2022
Dodge,Ram Van 1500,2002,70000,Petrol,175.0HP 3.9L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,1,Yes,8000,Dodge Ram Van 1500 Petrol 175.0HP 3.9L V6 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Red Automatic car 2002
Chevrolet,Impala 1LT,2017,70000,Petrol,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,1,Yes,17900,Chevrolet Impala 1LT Petrol 305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel Interior color: Gray exterior color: White Automatic car 2017
Audi,A4 2.0T Premium Plus,2015,83420,Petrol,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Automatic,Red,Gray,1,Yes,16000,Audi A4 2.0T Premium Plus Petrol 220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability Interior color: Gray exterior color: Red Automatic car 2015
Nissan,Altima 2.5 S,2003,189000,Petrol,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Beige,1,Yes,2899,Nissan Altima 2.5 S Petrol 175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Silver Automatic car 2003
Porsche,911 Carrera 4S,2017,31500,Petrol,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Red,0,Yes,97555,Porsche 911 Carrera 4S Petrol 420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel Interior color: Red exterior color: Blue Automatic car 2017
BMW,X1 xDrive 28i,2015,85766,Petrol,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,0,Yes,13000,BMW X1 xDrive 28i Petrol 240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: Gray Automatic car 2015
GMC,Yukon Denali,2018,92800,Petrol,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,0,Yes,34000,GMC Yukon Denali Petrol 420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel Interior color: Black exterior color: White Automatic car 2018
Land,Rover Defender SE,2021,13970,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Gray,Black,0,Yes,75500,Land Rover Defender SE Hybrid 395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid Interior color: Black exterior color: Gray Automatic car 2021
Porsche,911 Turbo S,2023,154,Petrol,3.8L H6 24V GDI DOHC Twin Turbo,Automatic,Python Green,Black,0,No,274900,Porsche 911 Turbo S Petrol 3.8L H6 24V GDI DOHC Twin Turbo Interior color: Black exterior color: Python Green Automatic car 2023
Toyota,Land Cruiser Base,2000,265000,Petrol,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,0,Yes,15500,Toyota Land Cruiser Base Petrol 230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel Interior color: Beige exterior color: Black Automatic car 2000
Scion,xB Base,2011,95426,Petrol,158.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,Green,Gray,0,Yes,8000,Scion xB Base Petrol 158.0HP 2.4L 4 Cylinder Engine Gasoline Fuel Interior color: Gray exterior color: Green Automatic car 2011
Honda,S2000 Base,2001,119900,Petrol,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Red,1,Yes,18000,Honda S2000 Base Petrol 240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel Interior color: Red exterior color: Black Manual car 2001
